Track,Date,Race,Winner,2nd,3rd,4th
Ladbrokes Q1 Lakeside,2026-04-14,2,3,4,6,2
Ladbrokes Q1 Lakeside,2026-04-14,3,3,5,6,2
Ladbrokes Q1 Lakeside,2026-04-14,4,1,3,2,4
Ladbrokes Q1 Lakeside,2026-04-14,5,4,1,3,7
Ladbrokes Q1 Lakeside,2026-04-14,6,2,5,7,1
Ladbrokes Q1 Lakeside,2026-04-14,7,1,5,8,3
Ladbrokes Q1 Lakeside,2026-04-14,8,7,1,4,6
Ladbrokes Q1 Lakeside,2026-04-14,9,ABD,,,
Ladbrokes Q1 Lakeside,2026-04-14,10,2,5,1,4
Ladbrokes Q1 Lakeside,2026-04-14,11,1,2,3,7
Ladbrokes Q1 Lakeside,2026-04-14,12,8,3,1,7
Horsham,2026-04-14,1,1,4,6,2
Horsham,2026-04-14,2,8,2,7,1
Horsham,2026-04-14,3,7,6,4,3
Horsham,2026-04-14,4,4,3,1,7
Horsham,2026-04-14,5,6,4,5,8
Horsham,2026-04-14,6,2,8,7,6
Horsham,2026-04-14,7,5,2,1,7
Horsham,2026-04-14,8,5,4,7,1
Horsham,2026-04-14,9,1,5,4,8
Horsham,2026-04-14,10,5,8,4,1
Horsham,2026-04-14,11,2,3,5,1
Horsham,2026-04-14,12,1,3,7,5
Warragul,2026-04-14,1,7,1,3,6
Warragul,2026-04-14,2,2,8,4,6
Warragul,2026-04-14,3,7,2,1,5
Warragul,2026-04-14,4,1,3,2,6
Warragul,2026-04-14,5,2,4,7,5
Warragul,2026-04-14,6,6,7,10,2
Warragul,2026-04-14,7,4,5,8,7
Warragul,2026-04-14,8,3,6,4,5
Warragul,2026-04-14,9,1,7,4,8
Warragul,2026-04-14,10,7,1,3,2
Warragul,2026-04-14,11,2,5,8,1
Warragul,2026-04-14,12,2,6,5,7
Bet Nation Townsville,2026-04-14,1,7,6,4,3
Bet Nation Townsville,2026-04-14,2,7,4,1,5
Bet Nation Townsville,2026-04-14,3,7,1,3,8
Bet Nation Townsville,2026-04-14,4,2,6,3,1
Bet Nation Townsville,2026-04-14,5,6,2,7,3
Bet Nation Townsville,2026-04-14,6,2,1,5,4
Bet Nation Townsville,2026-04-14,7,4,3,7,1
Bet Nation Townsville,2026-04-14,8,4,8,1,5
Bet Nation Townsville,2026-04-14,9,3,6,2,7
Bet Nation Townsville,2026-04-14,10,2,6,7,3
Bet Nation Townsville,2026-04-14,11,1,3,4,7
Bet Nation Townsville,2026-04-14,12,8,2,5,3
Mandurah,2026-04-14,1,2,1,7,8
Mandurah,2026-04-14,2,9,5,1,8
Mandurah,2026-04-14,3,1,6,7,8
Mandurah,2026-04-14,4,4,8,3,1
Mandurah,2026-04-14,5,4,3,5,1
Mandurah,2026-04-14,6,7,1,2,3
Mandurah,2026-04-14,7,4,1,8,5
Mandurah,2026-04-14,8,8,6,7,2
Mandurah,2026-04-14,9,1,3,6,4
Mandurah,2026-04-14,10,6,4,7,8
Mandurah,2026-04-14,11,8,7,6,2
Mandurah,2026-04-14,12,4,7,2,8
