Track,RaceNumber,Box,DogName,FinalScore,PrizeMoney,FormNumber,Trainer,SexAge,Weight,Draw,CareerWins,CareerPlaces,CareerStarts,RTC,DLR,DLW,RaceDate,RaceTime,Distance,BoxBiasFactor,BestTimeSec,Last3TimesSec,SectionalSec,TimeConverted,Margins,TrackConditionAdj,RestFactor,Speed_kmh,EarlySpeedIndex,FinishConsistency,MarginAvg,FormMomentum,ConsistencyIndex,RecentFormBoost,DistanceSuit,TrainerStrikeRate,OverexposedPenalty,PlaceRate,DLWFactor,WeightFactor,DrawFactor,FormMomentumNorm,MarginFactor,RTCFactor,BoxPositionBias,BoxPlaceRate,BoxTop3Rate,TrackBox1Adjustment,TrackBox4Adjustment,AgeMonths,AgeFactor,RailPreference,BoxPenaltyFactor,SpeedAtDistance,SpeedClassification,ExperienceTier,WinStreakFactor,FreshnessFactor,ClassRating,GradeFactor,Last3AvgFinish,Last3FinishFactor,RaceDistanceCategory,DistanceChangeFactor,IsFrontRunner,PaceBoxFactor,TrainerTier,FreshnessFactorV2,AgeFactorV2,TrackSurface,SurfacePreferenceFactor,WinPlaceRate,EarlySpeedPercentile,BestTimePercentile,FieldSpeedStd,FieldTimeStd,FieldSimilarityIndex,TrackUpsetFactor,CompetitorDensity,CompetitorAdjustment,FieldSize,FieldSizeAdjustment,WinStreakFactorV2,CloserBonus,TrainerMomentum
Mandurah,2,2,Six Story Syd,50.03313143757981,2527.0,51837,Gary Nelson,2d,0.0,2,2,1,9,10.0,3,44.0,2025-11-28,07:32PM,400,0.0,22.43,"[22.43, 23.06]",6.26,,[],1.0,0.8,64.19973250111458,63.89776357827476,0.3149999999999995,0,0,0.2222222222222222,1.0,0.7,0.29931972789115646,0.0,0.1111111111111111,0.4,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,17.833259028087383,1.0,0.85,0.95,0.85,0.1330820704024076,0.88,0,1.0,MIDDLE,0.92,True,1.1,1.15,0.85,1.0,SAND,1.01,0.3333333333333333,0.6666666666666666,0.8333333333333334,3.651657569497566,0.617025121044518,0.8,1.02,0.3333333333333333,1.1,6,0.02,0.95,1.0,1.12
GAWLER,10,6,Nitro Neo,50.031293397076524,31880.0,33127,Clint Trengove,4d,0.0,6,9,37,76,77.0,5,12.0,2025-11-26,03:01PM,531,0.0,29.97,[29.97],11.94,,[],1.0,0.8,63.78378378378379,44.472361809045225,0.0,0,0,0.11842105263157894,1.0,0.7,0.12,0.0,0.4868421052631579,1.0,0.5,0.7,0.5,0.6,0.54,-0.0030000000000000027,-0.023999999999999994,-0.010000000000000009,0.0,0.0,48,0.93,-0.01,0.97,17.71771771771772,1.0,0.9,1.2,1.0,0.497654237151953,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.0,1.0,0.93,SAND,1.01,0.6052631578947368,0.2,0.8,59.88759890047464,0.632929695937867,0.8,0.87,0.4,1.1,5,-0.01,1.2,1.0,1.12
TAREE SUPER TRACK,5,3,Novel,49.486736751274094,5820.0,13411,Alex MacMillan,2b,0.0,3,3,5,12,13.0,4,4.0,2025-11-26,04:12PM,300,0.0,17.43,"[17.5, 17.43, 17.43]",6.43,,[],1.0,0.8,61.96213425129088,46.65629860031105,0.03299831645537235,0,0,0.25,1.0,0.7,0.25,0.0,0.4166666666666667,1.0,0.5,1.0,0.5,0.6,0.0,-0.045,-0.041999999999999996,-0.03966666666666666,0.0,0.0,24,1.0,-0.01,0.8,17.21170395869191,1.0,0.85,1.3,0.85,0.2917193185961951,0.95,0,1.0,SPRINT,0.92,False,0.93,1.15,0.85,1.0,SAND,1.01,0.6666666666666666,0.4,0.7,8.725543370858052,0.7960011166938002,0.8,1.08,0.4,1.1,10,0.0,1.3,1.0,1.12
Temora,2,1,Aston Prize,49.463049798122825,5955.0,74858,Cherryl Bradley,2d,0.0,1,3,5,24,25.0,21,133.0,2025-11-26,12:56PM,330,0.0,,,,,[],1.0,0.8,,,0.0,0,0,0.125,0.0,0.7,0.14,0.0,0.20833333333333334,0.2,0.5,1.0,0.5,0.6,0.0,0.135,0.016999999999999987,0.04066666666666666,0.05,0.0,24,1.0,0.02,1.12,,0.95,1.0,0.85,0.93,0.31156688873394567,1.0,0,1.0,SPRINT,1.0,False,0.95,1.0,0.93,1.0,SAND,1.0302,0.3333333333333333,0.95,1.0,7.161220616014696,0.15173990905493548,0.8,0.85,0.4,1.1,10,0.005,0.85,1.0,1.06
The Gardens,10,1,Four Barrys,49.373120305811476,64755.0,42323,Allan Woods,5d,0.0,1,22,37,82,22.0,19,92.0,2025-11-29,10:02PM,400,0.0,22.42,"[22.42, 22.51]",5.25,,[],1.0,0.8,64.22836752899197,76.19047619047619,0.04499999999999993,0,0,0.2682926829268293,0.0,0.7,0.26515151515151514,-0.1,0.45121951219512196,0.2,0.5,1.0,0.5,0.6,0.0,0.05499999999999999,0.016999999999999987,0.04066666666666666,-0.03,0.0,60,0.75,0.02,1.12,17.84121320249777,1.0,0.8,0.85,0.93,1.0,0.95,0,1.0,MIDDLE,0.85,True,1.1,1.15,0.93,0.75,SAND,0.9898,0.7195121951219512,1.0,1.0,17.61276574485379,0.3353356527421436,0.8,1.05,0.4,1.1,5,0.02,0.85,1.0,1.12
GRAFTON,10,1,Hurricane Freya,49.223802682585315,4015.0,85146,David Grundy,3b,0.0,1,2,7,34,27.0,5,15.0,2025-11-23,09:13PM,350,-0.3333333333333333,20.27,"[20.27, 20.44]",4.02,,[],1.0,0.8,62.16082881105081,87.06467661691543,0.08500000000000085,0,0,0.058823529411764705,1.0,0.7,0.09210526315789473,0.0,0.20588235294117646,0.7,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,17.26689689195856,1.0,1.0,1.05,1.0,0.2666688806142598,1.0,0,1.0,SPRINT,1.0,False,0.95,0.95,1.0,1.05,SAND,1.0302,0.2647058823529412,0.5,0.1,31.181387758645943,1.5599114748997165,0.8,1.0,0.3,1.1,10,0.005,1.05,1.0,1.02
TOWNSVILLE,7,6,Me Myself And,49.14523413680581,4560.0,55315,Hayley Wooler,2b,0.0,6,2,3,11,10.0,7,14.0,2025-11-28,01:47PM,380,-0.16666666666666669,21.76,"[21.82, 22.2, 21.81]",7.36,,[],1.0,0.8,62.86764705882352,51.630434782608695,0.1815366507225346,0,0,0.18181818181818182,0.5,0.7,0.08904109589041095,0.0,0.2727272727272727,1.0,0.5,0.7,0.5,0.6,0.0,-0.0030000000000000027,-0.023999999999999994,-0.010000000000000009,0.0,0.0,24,1.0,-0.01,0.97,17.463235294117645,1.0,0.85,1.2,1.0,0.3291688692290417,0.95,0,1.0,SPRINT,0.92,True,1.02,0.95,1.0,1.0,SAND,1.01,0.45454545454545453,0.6666666666666666,0.6666666666666666,0.28834899547277815,0.10281745265969536,1.1,1.0,0.3333333333333333,1.1,9,0.0,1.2,1.0,1.12
Capalaba,3,4,Zabdon No Doubt,49.13062618864195,5730.0,52738,Barry Kitchener,2b,0.0,4,1,10,34,35.0,3,37.0,2025-11-26,12:46PM,366,0.0,20.23,"[20.23, 20.27]",1.83,,[],1.0,0.8,65.13099357390016,200.0,0.019999999999999574,0,0,0.029411764705882353,1.0,0.7,0.09253731343283582,0.0,0.29411764705882354,0.4,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,18.09194265941671,1.1,1.0,0.95,0.85,0.21352703228167363,1.0,0,1.0,SPRINT,1.0,False,1.0,0.95,0.85,1.0,MIXED,1.02,0.3235294117647059,0.875,0.75,64.23855116155809,0.1191562599518566,0.8,1.0,0.5,1.0,8,0.0,0.95,1.0,1.12
Q PARKLANDS,12,4,Shevchenko Hayze,48.982335764477575,19535.0,37575,Sandra Hunt,3b,0.0,4,7,8,33,34.0,10,193.0,2025-11-23,09:10PM,520,0.0,28.8,"[28.8, 29.12, 29.04]",5.09,True,[],1.0,0.8,65.0,102.16110019646365,0.13597385369580747,0,0,0.21212121212121213,0.5,0.7,0.24369747899159663,0.0,0.24242424242424243,0.2,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,36,1.05,0.0,1.05,18.055555555555554,1.1,1.0,0.85,1.0,0.42808312215581645,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.08,1.0,1.05,SAND,1.0302,0.45454545454545453,0.35,0.5,1.1337072283158414,0.9510140786433072,1.1,1.0,0.1,1.1,10,0.0,0.85,1.0,1.02
SHEPPARTON,10,1,Jooper,48.739310621240826,2890.0,25666,Scott Stefanos,2d,0.0,1,2,2,28,29.0,8,85.0,2025-11-27,01:40PM,390,0.0,22.51,"[22.51, 22.59]",8.39,,[],1.0,0.8,62.37227898711683,46.48390941597139,0.03999999999999915,0,0,0.07142857142857142,0.5,0.7,0.11594202898550725,0.0,0.07142857142857142,0.2,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,17.325633051976897,1.0,1.0,0.85,1.0,0.28560338156405674,1.0,0,1.0,SPRINT,1.0,True,1.1,1.0,1.0,1.0,SAND,1.0302,0.14285714285714285,0.7,0.3,0.2814090432903872,0.6652765268238888,1.1,1.05,0.2,1.1,10,0.005,0.85,1.0,1.06
WAGGA,8,4,Queen Of Spades,48.63413139880893,17980.0,17253,Craig McCorkindale,3b,0.0,4,9,11,41,25.0,6,42.0,2025-11-28,09:28PM,525,0.0,30.23,[30.23],,True,[],1.0,0.8,62.52067482633146,,0.0,0,0,0.21951219512195122,0.5,0.7,0.21951219512195122,0.0,0.2682926829268293,0.4,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,36,1.05,0.0,1.05,17.366854118425405,1.0,0.95,0.95,1.0,0.4142039177702007,1.0,0,1.0,MIDDLE,0.92,False,1.0,1.08,1.0,1.05,SAND,1.01,0.4878048780487805,0.9166666666666666,0.6666666666666666,11.09056712519206,0.49901569781587685,0.8,0.95,0.16666666666666666,1.1,6,0.01,0.95,1.0,1.0
Q LAKESIDE,12,6,Demure Damiro,48.61096221651049,8310.0,85551,Gavin Lowe,4b,0.0,6,3,6,32,15.0,7,7.0,2025-11-28,05:42PM,390,-0.25,22.14,[22.14],6.17,,[],1.0,0.8,63.41463414634146,63.20907617504052,0.0,0,0,0.09375,0.5,0.7,0.09375,0.0,0.1875,1.0,0.5,0.7,0.5,0.6,0.0,-0.0030000000000000027,-0.023999999999999994,-0.010000000000000009,0.0,0.0,48,0.93,-0.01,0.97,17.615176151761517,1.0,1.0,1.3,1.0,0.35680182875360233,1.0,0,1.0,SPRINT,1.0,False,1.0,0.95,1.0,0.93,SAND,1.0302,0.28125,0.16666666666666666,0.16666666666666666,14.429882082652293,1.1914640853448621,0.8,0.92,0.5,1.0,6,-0.01,1.3,1.0,1.12
WAGGA,4,2,Magic I Am,48.46422044553386,1910.0,36412,Gary Mitchell,2b,0.0,2,1,2,5,6.0,7,14.0,2025-11-28,08:05PM,400,0.19999999999999996,23.12,"[23.39, 23.49, 23.12]",,True,[],1.0,0.8,62.28373702422146,,0.15627610892974633,0,0,0.2,0.5,0.7,0.3333333333333333,0.0,0.4,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,17.301038062283737,1.0,0.7,1.2,1.0,0.1350007068118336,0.75,0,1.0,MIDDLE,0.85,False,1.0,1.15,1.0,1.0,SAND,0.9898,0.6,1.0,0.8333333333333334,11.870921860552464,0.3826747966616045,0.8,0.95,0.3333333333333333,1.1,6,0.02,1.2,1.0,1.06
TOWNSVILLE,3,1,Fungus,48.20432781633739,3010.0,66325,Bradley Belford,2d,0.0,1,1,4,13,14.0,14,119.0,2025-11-28,12:29PM,380,-0.5,21.67,"[21.82, 22.2, 21.67]",7.33,,[],1.0,0.8,63.12874942316566,51.841746248294676,0.22305953365762052,0,0,0.07692307692307693,0.0,0.7,0.14285714285714285,0.0,0.3076923076923077,0.2,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,17.535763728657127,1.0,0.85,0.85,0.97,0.2674358239353199,0.95,0,1.0,SPRINT,0.92,True,1.1,1.0,0.97,1.0,SAND,1.01,0.38461538461538464,1.0,0.8571428571428571,0.775718595322545,0.19371063348151485,1.1,1.0,0.42857142857142855,1.0,7,0.0,0.85,1.0,1.12
CASINO,11,1,Tabloid Gossip,48.18827884346138,8865.0,16875,Julie King,4b,0.0,1,3,11,49,16.0,7,44.0,2025-11-27,08:07PM,300,0.0,16.82,"[17.31, 16.82, 17.01]",2.38,,[],1.0,0.8,64.20927467300832,126.05042016806723,0.20171487027209614,0,0,0.061224489795918366,0.5,0.7,0.1453287197231834,0.0,0.22448979591836735,0.4,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,48,0.93,0.02,1.12,17.8359096313912,1.0,0.95,0.95,1.0,0.25857835810710583,1.0,0,1.0,SPRINT,0.92,False,0.95,1.0,1.0,0.93,SAND,1.01,0.2857142857142857,0.8125,0.875,18.571646930427313,1.5161317083759114,0.8,1.05,0.5,1.0,8,0.005,0.95,1.0,1.06
GUNNEDAH,10,8,Feathers My Mate,48.132801583332316,3830.0,31128,Steven Ingram,3b,0.0,8,3,8,28,16.0,7,23.0,2025-11-26,09:41PM,340,0.0,19.6,"[19.94, 20.15, 19.93]",6.57,,[],1.0,0.8,62.44897959183673,51.7503805175038,0.10143416036468537,0,0,0.10714285714285714,0.5,0.7,0.09465020576131687,0.0,0.2857142857142857,0.7,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,36,1.05,0.01,1.08,17.346938775510203,1.0,1.0,1.05,1.0,0.24005064788182548,1.0,0,1.0,SPRINT,1.0,False,1.0,0.95,1.0,1.05,SAND,1.0302,0.39285714285714285,0.16666666666666666,0.6666666666666666,0.8541929100246783,0.7362841066560425,1.1,1.0,0.4444444444444444,1.0,9,0.01,1.05,1.0,1.02
WAGGA,5,1,Chattahooche,48.07763127444768,2820.0,76442,Shane Felke,1b,0.0,1,1,4,10,11.0,11,70.0,2025-11-28,08:24PM,400,0.0,22.76,[22.76],8.96,,[],1.0,0.8,63.2688927943761,44.64285714285714,0.0,0,0,0.1,0.0,0.7,0.17037037037037037,0.0,0.4,0.2,0.5,1.0,0.5,0.6,0.0,0.105,0.016999999999999987,0.04066666666666666,0.02,0.0,12,0.8,0.02,1.12,17.57469244288225,1.0,0.85,0.85,0.97,0.16403779121460058,0.88,0,1.0,MIDDLE,0.92,True,1.1,1.03,0.97,0.8,SAND,1.01,0.5,0.9166666666666666,0.9166666666666666,4.009943172776998,0.34347731608749027,0.8,0.95,0.3333333333333333,1.1,6,0.02,0.85,1.0,1.12
SHEPPARTON,11,3,Tiggy Touch,47.90469854013926,4975.0,63741,Brian Lord,2b,0.0,3,2,8,28,29.0,6,6.0,2025-11-27,01:57PM,390,0.0,22.43,"[23.06, 22.43]",,True,[],1.0,0.8,62.594739188586715,,0.3149999999999995,0,0,0.07142857142857142,0.5,0.7,0.05442176870748299,0.0,0.2857142857142857,1.0,0.5,1.0,0.5,0.6,0.0,-0.045,-0.041999999999999996,-0.03966666666666666,0.0,0.0,24,1.0,-0.01,0.8,17.387427552385198,1.0,1.0,1.3,1.0,0.37472353154256294,1.0,0,1.0,SPRINT,1.0,False,0.93,0.95,1.0,1.0,SAND,1.0302,0.35714285714285715,1.0,0.5,4.982591354625988,0.8710574443907657,0.8,1.05,0.375,1.1,8,0.0,1.3,1.0,1.12
BROKEN HILL,1,1,Visibility,47.52082169368323,3130.0,42332,Kaylene Hatzi,2d,0.0,1,0,8,18,19.0,7,,2025-11-23,08:01PM,375,0.0,22.16,"[22.33, 22.43, 22.17]",,,[],1.0,0.8,60.92057761732852,,0.10708252269472579,0,0,0.0,0.5,0.7,0.150278293135436,0.0,0.4444444444444444,0.2,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,16.922382671480143,1.0,1.0,0.85,1.0,0.21309243374282202,0.95,0,1.0,SPRINT,1.0,False,0.95,1.03,1.0,1.0,SAND,1.0302,0.4444444444444444,0.5833333333333334,0.5833333333333334,,3.8147319696146416,0.8,1.0,0.0,1.1,6,0.02,0.85,1.0,1.12
Cannington,1,1,Knight Fright,47.35749214678919,17017.0,82632,Michael Rylands,4d,0.0,1,0,15,68,65.0,7,,2025-11-29,07:14PM,520,0.0,,,5.51,,[],1.0,0.8,,94.37386569872959,0.0,0,0,0.0,0.5,0.7,0.025380710659898477,0.0,0.22058823529411764,0.2,0.5,1.0,0.5,0.6,0.3,0.185,0.016999999999999987,0.04066666666666666,0.1,0.0,48,0.93,0.02,1.12,,0.95,0.9,0.85,1.0,0.28232786759537387,0.95,0,1.0,MIDDLE,0.92,True,1.1,0.95,1.0,0.93,SAND,1.01,0.22058823529411764,0.9375,1.0,1.3158970313445981,0.36744290129799145,1.1,0.82,0.5,1.0,8,0.005,0.85,1.0,1.02
GOULBURN,12,1,Son Of Bianca,47.077450209119064,34365.0,61227,Raymond Sims,3d,0.0,1,14,9,31,32.0,37,65.0,2025-11-28,04:02PM,350,0.0,19.93,[19.93],10.69,,[],1.0,0.8,63.221274460612136,32.74087932647334,0.0,0,0,0.45161290322580644,0.0,0.7,0.45161290322580644,0.0,0.2903225806451613,0.2,0.5,1.0,0.5,0.6,0.0,0.16499999999999998,0.016999999999999987,0.04066666666666666,0.08,0.0,36,1.05,0.02,1.12,17.561465127947816,1.0,1.0,0.85,0.8,0.451483900924887,1.0,0,1.0,SPRINT,1.0,False,0.95,1.15,0.8,1.05,GRASS,1.02,0.7419354838709677,0.125,0.1875,26.558581365150822,0.8316377989073295,0.8,0.85,0.5,1.0,8,0.005,0.85,1.0,0.98
GRAFTON,4,1,Georgian Daisy,46.95086419649575,7180.0,27135,Leslie Purnell,3b,0.0,1,3,7,27,13.0,12,33.0,2025-11-23,07:02PM,350,0.0,20.24,"[20.45, 20.24]",4.06,,[],1.0,0.8,62.25296442687748,86.20689655172414,0.10500000000000043,0,0,0.1111111111111111,0.0,0.7,0.11842105263157894,0.0,0.25925925925925924,0.4,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,17.292490118577078,1.0,1.0,0.95,0.97,0.35660857764205883,1.0,0,1.0,SPRINT,1.0,False,0.95,1.0,0.97,1.05,SAND,1.0302,0.37037037037037035,0.2,0.3,36.96903089242838,1.2351866705527184,0.8,1.0,0.3,1.1,10,0.005,0.95,1.0,1.02
DARWIN,11,8,Bing Bing Secret,46.46659187168546,360.0,34215,Harrison Brown,1b,0.0,8,1,2,6,7.0,38,48.0,2025-11-26,08:25PM,312,0.6666666666666667,17.81,"[18.02, 17.81]",,True,[],1.0,0.8,63.065693430656935,,0.10500000000000043,0,0,0.16666666666666666,0.0,0.7,0.1927710843373494,0.0,0.3333333333333333,0.4,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,12,0.8,0.01,1.08,17.51824817518248,1.0,0.85,0.95,0.8,0.05798116401302551,1.0,0,1.0,SPRINT,0.92,False,1.0,1.03,0.8,0.8,SAND,1.01,0.5,0.9,1.0,0.10266968848774777,0.17123083834403321,1.1,1.0,0.0,1.1,5,-0.01,0.95,1.0,1.06
GRAFTON,12,2,Becky Dutton,46.22293895496647,41585.0,263x6,Andrew Monaghan,3b,0.0,2,6,16,40,,16,174.0,2025-11-23,09:58PM,350,0.0,20.09,"[20.66, 20.09, 20.31]",,True,[],1.0,0.8,62.71777003484321,,0.23471022323045276,0,0,0.15,0.0,0.7,0.2537313432835821,0.0,0.4,0.2,0.5,1.0,0.5,0.6,0.5,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,36,1.05,0.02,0.97,17.421602787456447,1.0,1.0,0.85,0.93,0.8582185868156977,1.0,0,1.0,SPRINT,1.0,False,1.0,1.15,0.93,1.05,SAND,1.0302,0.55,0.9,0.5,24.702664584230455,0.10802612117975438,0.8,1.0,0.2,1.1,10,0.005,0.85,1.0,0.98
The Gardens,1,1,Rhonda Full Day,46.139662858600786,1080.0,44652,Allan Woods,1b,0.0,1,0,3,9,10.0,6,,2025-11-28,02:07PM,515,-0.6666666666666666,29.79,"[30.15, 29.79, 30.38]",4.9,,[],1.0,0.8,62.2356495468278,105.10204081632652,0.24280765135299076,0,0,0.0,0.5,1.0,0.23529411764705882,0.0,0.3333333333333333,0.2,0.5,1.0,0.5,0.6,0.0,0.05499999999999999,0.016999999999999987,0.04066666666666666,-0.03,0.0,12,0.8,0.02,1.12,17.28768042967439,1.0,0.85,0.85,1.0,0.18003601080360127,0.88,0,1.0,MIDDLE,0.92,True,1.1,1.08,1.0,0.8,SAND,1.01,0.3333333333333333,0.6666666666666666,0.25,1.2181587969354895,0.1536229149573727,1.1,1.05,0.16666666666666666,1.1,6,0.02,0.85,1.0,1.06
Capalaba,1,1,Zabdon Cream Bun,45.979546994113555,645.0,6x445,Barry Kitchener,2b,0.0,1,0,1,8,4.0,3,,2025-11-26,12:03PM,366,0.0,20.21,[20.21],1.83,,[],1.0,0.8,65.19544779811974,200.0,0.0,0,0,0.0,0.5,0.7,0.09253731343283582,0.0,0.125,0.2,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,18.109846610588818,1.1,0.85,0.85,0.85,0.07163997248359166,0.93,0,1.0,SPRINT,0.92,True,1.1,0.95,0.85,1.0,MIXED,1.0,0.125,0.8333333333333334,0.8333333333333334,59.91198650253352,0.8392476789760386,0.8,1.0,0.16666666666666666,1.1,6,0.02,0.85,1.0,1.12
SHEPPARTON,7,1,Blue Tick Nelson,45.741180881768315,30305.0,14781,Julie Chilcott,4d,0.0,1,12,25,92,91.0,7,7.0,2025-11-27,12:43PM,450,0.6666666666666667,25.84,[25.84],6.7,,[],1.0,0.8,62.693498452012385,67.16417910447761,0.0,0,0,0.13043478260869565,0.5,0.7,0.11538461538461539,-0.1,0.2717391304347826,1.0,0.5,1.0,0.5,0.6,0.82,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,48,0.93,0.02,1.12,17.41486068111455,1.0,0.8,1.3,1.0,0.9248505688240927,0.95,0,1.0,MIDDLE,0.85,False,0.95,1.0,1.0,0.93,SAND,0.9898,0.40217391304347827,0.21428571428571427,0.2857142857142857,7.126989742693813,1.1071223961242955,0.8,1.05,0.2857142857142857,1.1,7,0.0,1.3,1.0,1.12
Q STRAIGHT,1,1,Farmer Fox,45.738636576344156,945.0,26368,Karen Tribe,2d,0.0,1,0,2,12,13.0,13,,2025-11-27,11:40AM,350,0.16666666666666669,19.62,"[19.62, 20.09]",3.9,,[],1.0,0.8,64.22018348623853,89.74358974358975,0.23499999999999943,0,0,0.0,0.0,0.7,0.04,0.0,0.16666666666666666,0.2,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,17.83893985728848,1.0,0.85,0.85,0.97,0.112380909234803,0.95,0,1.0,SPRINT,0.92,True,1.1,0.95,0.97,1.0,SAND,1.01,0.16666666666666666,0.5,0.25,2.0470419637327826,0.014142135623729393,1.0,0.92,0.25,1.1,4,0.02,0.85,1.0,1.12
SALE,9,4,Best For Last,45.71781634428179,16755.0,66626,Gavin Clifton,3b,0.0,4,6,8,35,36.0,6,75.0,2025-09-07,08:00PM,640,0.0,34.57,[34.57],6.12,,[],1.0,0.8,66.64738212322824,104.57516339869281,0.0,0,0,0.17142857142857143,0.5,0.7,0.17142857142857143,0.0,0.22857142857142856,0.2,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,36,1.05,0.0,1.05,18.51316170089673,1.1,1.0,0.85,1.0,0.28321652438379485,1.0,0,1.0,LONG,1.0,True,1.02,1.03,1.0,1.05,SAND,1.0302,0.4,0.8333333333333334,0.6666666666666666,18.098375915297527,1.3732249148142714,0.8,0.95,0.3333333333333333,1.1,6,0.01,0.85,1.0,0.98
CASINO,2,1,Away Days,45.58451931700588,85900.0,53564,Michael Patterson,4b,0.0,1,12,13,65,66.0,13,98.0,2025-11-27,05:21PM,300,0.06666666666666665,16.94,"[17.02, 16.94, 16.99]",2.31,,[],1.0,0.8,63.754427390791015,129.87012987012986,0.03299831645537139,0,0,0.18461538461538463,0.0,0.7,0.13025210084033614,0.0,0.2,0.2,0.5,1.0,0.5,0.6,0.32,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,48,0.93,0.02,1.12,17.709563164108616,1.0,0.9,0.85,0.97,0.8049138224949761,0.95,0,1.0,SPRINT,0.92,True,1.1,1.0,0.97,0.93,SAND,1.01,0.38461538461538464,0.875,0.6875,19.728240943973308,1.4792469126455625,0.8,1.05,0.375,1.1,8,0.005,0.85,1.0,0.98
TOWNSVILLE,6,4,Bridge Up Baby,45.21894444309078,11960.0,f2832,Tony Parker,2b,0.0,4,4,13,30,31.0,7,98.0,2025-11-28,01:26PM,380,0.0,21.7,"[22.07, 21.7, 21.78]",7.41,,[],1.0,0.8,63.04147465437788,51.282051282051285,0.15895492023421837,0,0,0.13333333333333333,0.5,0.7,0.15463917525773196,0.0,0.43333333333333335,0.2,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,17.51152073732719,1.0,1.0,0.85,1.0,0.5330917040065422,1.0,0,1.0,SPRINT,1.0,False,1.0,1.03,1.0,1.0,SAND,1.0302,0.5666666666666667,0.5555555555555556,0.8888888888888888,0.28204458828308077,0.09884050002121868,1.1,1.0,0.2222222222222222,1.1,9,0.0,0.85,1.0,1.02
SHEPPARTON,12,1,Lainey Jane,44.960724063791154,6310.0,48375,Jessica Lyons,2b,0.0,1,5,2,24,25.0,5,105.0,2025-11-27,02:14PM,390,-0.25,22.02,"[22.02, 22.2]",8.37,,[],1.0,0.8,63.76021798365123,46.59498207885305,0.08999999999999986,0,0,0.20833333333333334,1.0,0.7,0.20833333333333334,0.0,0.08333333333333333,0.2,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,17.71117166212534,1.0,1.0,0.85,1.0,0.4220161813870721,1.0,0,1.0,SPRINT,1.0,False,0.95,1.08,1.0,1.0,SAND,1.0302,0.2916666666666667,0.5,0.8,0.2645656286020238,0.14760118939599112,1.1,1.05,0.4,1.1,10,0.005,0.85,1.0,0.98
