Box,DogName,FormNumber,Trainer,SexAge,Weight,Draw,CareerWins,CareerPlaces,CareerStarts,PrizeMoney,RTC,DLR,DLW,RaceNumber,RaceDate,RaceTime,Track,Distance,BestTimeSec,SectionalSec,Last3TimesSec,Margins,BoxBiasFactor,TrackConditionAdj,Speed_kmh,EarlySpeedIndex,FinishConsistency,MarginAvg,FormMomentum,ConsistencyIndex,RecentFormBoost,DistanceSuit,TrainerStrikeRate,RestFactor,OverexposedPenalty,FinalScore
3,Victa Graham,24134,Ron Schadow,1d,0.0,3,1,3,6,3815.0,7,7,35,6,2025-10-16,08:19PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.16666666666666666,0.5,0.7,0.15,0.8,0.0,25.76313049718153
4,Victa Spencer,46116,Ron Schadow,1d,0.0,4,2,0,5,1945.0,6,7,11,6,2025-10-16,08:19PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.4,0.5,0.7,0.15,0.8,0.0,25.622797163848194
5,xRocklands Gator,5472,Darrell Johnstone,2d,0.0,5,1,4,18,2470.0,FU,80,178,6,2025-10-16,08:19PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.05555555555555555,0.0,0.7,0.15,0.8,0.0,25.556408274959306
6,Hot Ruby,112,Robin Harnas,2b,0.0,6,2,1,3,2015.0,4,7,16,6,2025-10-16,08:19PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.6666666666666666,0.5,0.7,0.15,0.8,0.0,25.683130497181526
7,Nardo,21544,Al Francis,2d,0.0,7,1,1,5,2225.0,6,17,56,6,2025-10-16,08:19PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.2,0.0,0.7,0.15,0.8,0.0,25.560797163848193
8,Oregon Janet,44243,Kim Johnstone,3b,0.0,8,1,26,57,22990.0,58,6,288,6,2025-10-16,08:19PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.017543859649122806,0.5,0.7,0.15,0.8,0.0,27.650805935778017
1,Moscow Chick,43165,Ross Smith,2b,0.0,1,16,15,49,33870.0,50,6,20,7,2025-10-16,08:40PM,Angle Park,595,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,95.2,70.0,0.10208928554075702,7.2,2.6500000000000004,0.32653061224489793,0.5,1.0,0.15,0.8,0.0,31.90501505100306
2,Apilla,11273,Cameron Butcher,3b,0.0,2,15,16,40,157140.0,41,6,80,7,2025-10-16,08:40PM,Angle Park,595,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,95.2,70.0,0.10208928554075702,7.2,2.6500000000000004,0.375,0.5,1.0,0.15,0.8,0.0,44.24170892855407
3,Fencer Max,56421,Tamica Dunn,2d,0.0,3,6,5,18,12770.0,9,6,6,7,2025-10-16,08:40PM,Angle Park,595,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,95.2,70.0,0.10208928554075702,7.2,2.6500000000000004,0.3333333333333333,0.5,1.0,0.15,0.8,0.0,29.796375595220745
4,Our Little Force,35677,Cameron Forshaw,2d,0.0,4,2,19,47,9055.0,48,6,254,7,2025-10-16,08:40PM,Angle Park,595,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,95.2,70.0,0.10208928554075702,7.2,2.6500000000000004,0.0425531914893617,0.5,1.0,0.15,0.8,0.0,29.36671956685195
6,Smooth Dynamite,51247,Brenda Oakey,2d,0.0,6,5,6,31,16295.0,32,34,52,7,2025-10-16,08:40PM,Angle Park,595,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,95.2,70.0,0.10208928554075702,7.2,2.6500000000000004,0.16129032258064516,0.0,1.0,0.15,0.8,0.0,30.064466993070205
7,Buffy's No Angel,33516,Jason Dolan,2b,0.0,7,5,12,33,8695.0,34,6,14,7,2025-10-16,08:40PM,Angle Park,595,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,95.2,70.0,0.10208928554075702,7.2,2.6500000000000004,0.15151515151515152,0.5,1.0,0.15,0.8,0.0,29.352511958857107
8,Scary Eyes,44353,Cameron Forshaw,3d,0.0,8,10,24,54,39830.0,55,6,126,7,2025-10-16,08:40PM,Angle Park,595,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,95.2,70.0,0.10208928554075702,7.2,2.6500000000000004,0.18518518518518517,0.5,1.0,0.15,0.8,0.0,32.47274596559111
1,Princess Tilley,21336,Brenda Oakey,2b,0.0,1,11,6,29,15155.0,30,14,34,8,2025-10-16,09:04PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.3793103448275862,0.0,0.7,0.15,0.8,0.0,26.88965923281371
2,Zipping Elly May,32584,Abbey Fagan,3b,0.0,2,5,17,56,15840.0,39,6,46,8,2025-10-16,09:04PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.08928571428571429,0.5,0.7,0.15,0.8,0.0,26.950154306705336
3,Parrakie,45547,Cameron Butcher,3b,0.0,3,9,27,62,23545.0,63,6,42,8,2025-10-16,09:04PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.14516129032258066,0.5,0.7,0.15,0.8,0.0,27.73182942191271
4,Ferrero Girl,55543,Tony Hinrichsen,3b,0.0,4,6,8,34,36150.0,30,7,173,8,2025-10-16,09:04PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.17647058823529413,0.5,0.7,0.15,0.8,0.0,28.99859128149525
6,Linkin Girl,31341,Cameron Forshaw,4b,0.0,6,15,19,61,65485.0,37,6,6,8,2025-10-16,09:04PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.2459016393442623,0.5,0.7,0.15,0.8,0.0,31.94597749171705
7,Eldritch,55347,Kirin Corby,3b,0.0,7,8,10,38,20080.0,13,10,91,8,2025-10-16,09:04PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.21052631578947367,0.5,0.7,0.15,0.8,0.0,27.398402427006086
8,Hey You Guys,34453,Lauren Harris,2b,0.0,8,7,13,28,15200.0,29,11,108,8,2025-10-16,09:04PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.25,0.0,0.7,0.15,0.8,0.0,26.868297163848194
1,Mundulla,12363,Cameron Butcher,3b,0.0,1,9,15,44,19755.0,8,6,66,9,2025-10-16,09:25PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.20454545454545456,0.5,0.7,0.15,0.8,0.0,27.364706254757284
2,Jan Hewett,32413,Peter Czupak,3b,0.0,2,7,14,29,13245.0,24,4,8,9,2025-10-16,09:25PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.2413793103448276,1.0,0.7,0.15,0.8,0.0,26.77107302591716
4,Galactic Nemesis,31213,Lauren Harris,2b,0.0,4,13,12,29,27515.0,30,6,27,9,2025-10-16,09:25PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.4482758620689655,0.5,0.7,0.15,0.8,0.0,28.189452336261986
5,Random Sass,28442,Paul Fagan,3b,0.0,5,5,19,45,33130.0,24,6,261,9,2025-10-16,09:25PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.1111111111111111,0.5,0.7,0.15,0.8,0.0,28.683519386070415
7,Hope's Secret,38486,Tony Hinrichsen,3b,0.0,7,9,15,49,30040.0,50,7,161,9,2025-10-16,09:25PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.1836734693877551,0.5,0.7,0.15,0.8,0.0,28.389031857725747
8,Memories Of Rose,34222,Colin Swain,2b,0.0,8,10,13,43,18545.0,44,4,36,9,2025-10-16,09:25PM,Angle Park,530,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,84.80000000000001,62.35294117647059,0.10208928554075702,7.2,2.6500000000000004,0.23255813953488372,1.0,0.7,0.15,0.8,0.0,27.299308791755173
1,Allinga Metro,35472,Paul Fagan,3d,0.0,1,14,26,59,19790.0,60,37,171,10,2025-10-16,09:50PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.23728813559322035,0.0,0.7,0.15,0.8,0.0,25.124921513130484
2,Midnight Sun,31561,Robin Harnas,3d,0.0,2,17,17,57,27970.0,58,7,7,10,2025-10-16,09:50PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.2982456140350877,0.5,0.7,0.15,0.8,0.0,25.99901726097467
3,Allinga Mercury,11325,Paul Fagan,3d,0.0,3,13,30,74,16345.0,75,4,28,10,2025-10-16,09:50PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.17567567567567569,1.0,0.7,0.15,0.8,0.0,24.87426026713873
5,Footrot Fan,61512,Bosko Stamenkovic,3b,0.0,5,11,11,32,13230.0,24,7,16,10,2025-10-16,09:50PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.34375,0.5,0.7,0.15,0.8,0.0,24.529567699571164
6,Oregon Hutan,14262,Brenda Oakey,3d,0.0,6,12,17,41,15630.0,42,4,29,10,2025-10-16,09:50PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.2926829268292683,1.0,0.7,0.15,0.8,0.0,24.814460992254087
7,Right Side Up,62112,Brenda Oakey,3d,0.0,7,18,8,39,23600.0,40,8,21,10,2025-10-16,09:50PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.46153846153846156,0.5,0.7,0.15,0.8,0.0,25.578346545725008
8,Terrific Izzy,33323,Liz Chegia,3b,0.0,8,13,25,65,23590.0,66,20,95,10,2025-10-16,09:50PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.2,0.0,0.7,0.15,0.8,0.0,25.50119269957116
1,xDashing Darley,2364,Michael Stewart,2d,0.0,1,1,5,16,1620.0,FU,86,205,11,2025-10-16,10:11PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.0625,0.0,0.7,0.15,0.8,0.0,23.290442699571162
2,Life Of Riley,21362,Paul Fagan,2d,0.0,2,1,5,7,1070.0,8,16,45,11,2025-10-16,10:11PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.14285714285714285,0.0,0.7,0.15,0.8,0.0,23.243478413856877
8,Carry On Natasha,23211,Jason Dolan,2b,0.0,8,5,10,17,5370.0,18,4,4,11,2025-10-16,10:11PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.29411764705882354,1.0,0.7,0.15,0.8,0.0,23.788604464277046
1,Busting,22711,Judith Hurley,2d,0.0,1,8,6,20,6395.0,21,3,3,12,2025-10-16,10:35PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.4,1.0,0.7,0.15,0.8,0.0,23.90169269957116
2,Carry On Izzy,15221,Vadim Roz,2b,0.0,2,5,6,13,2400.0,14,10,10,12,2025-10-16,10:35PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.38461538461538464,0.5,0.7,0.15,0.8,0.0,23.4506542380327
6,Oscar Intention,31318,Tamica Dunn,4d,0.0,6,6,15,37,27270.0,14,56,63,12,2025-10-16,10:35PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.16216216216216217,0.0,0.7,0.15,0.8,0.0,25.865408915787377
8,Secret Super,11212,Colin Swain,2d,0.0,8,9,8,28,11555.0,26,4,8,12,2025-10-16,10:35PM,Angle Park,342,22.5,8.5,"[22.65, 22.52, 22.77]","[5.0, 6.3, 10.3]",0.1,1.0,54.72,40.23529411764706,0.10208928554075702,7.2,2.6500000000000004,0.32142857142857145,1.0,0.7,0.15,0.8,0.0,24.40983555671402
