Track,Date,Race,Winner,2nd,3rd,4th
Mount Gambier,2026-05-28,4,4,1,2,6
Mount Gambier,2026-05-28,5,2,8,7,5
Mount Gambier,2026-05-28,6,1,7,2,8
Mount Gambier,2026-05-28,7,5,1,7,4
Mount Gambier,2026-05-28,8,9,4,1,7
Mount Gambier,2026-05-28,9,1,2,5,4
Mount Gambier,2026-05-28,10,4,1,7,5
Warragul,2026-05-28,1,7,4,8,1
Warragul,2026-05-28,2,3,2,6,7
Warragul,2026-05-28,3,7,3,1,4
Warragul,2026-05-28,4,4,1,6,2
Warragul,2026-05-28,5,7,8,2,1
Warragul,2026-05-28,6,5,2,6,7
Warragul,2026-05-28,7,1,6,7,2
Warragul,2026-05-28,8,4,1,6,3
Warragul,2026-05-28,9,3,6,8,2
Warragul,2026-05-28,10,6,3,8,2
Warragul,2026-05-28,11,4,6,2,3
Warrnambool,2026-05-28,1,1,4,6,3
Warrnambool,2026-05-28,2,5,1,3,2
Warrnambool,2026-05-28,3,8,4,3,6
Warrnambool,2026-05-28,4,7,3,4,6
Warrnambool,2026-05-28,5,1,4,2,7
Warrnambool,2026-05-28,6,1,3,8,2
Warrnambool,2026-05-28,7,2,1,8,3
Warrnambool,2026-05-28,8,1,7,2,3
Warrnambool,2026-05-28,9,5,2,6,7
Warrnambool,2026-05-28,10,6,7,1,8
Warrnambool,2026-05-28,11,5,4,3,2
Warrnambool,2026-05-28,12,2,8,6,3
Ladbrokes Q1 Lakeside,2026-05-28,1,3,8,4,7
Ladbrokes Q1 Lakeside,2026-05-28,2,1,7,8,2
Ladbrokes Q1 Lakeside,2026-05-28,3,8,3,7,1
Ladbrokes Q1 Lakeside,2026-05-28,4,3,4,6,8
Ladbrokes Q1 Lakeside,2026-05-28,5,3,1,4,8
Ladbrokes Q1 Lakeside,2026-05-28,6,8,1,4,7
Ladbrokes Q1 Lakeside,2026-05-28,7,8,2,3,1
Ladbrokes Q1 Lakeside,2026-05-28,8,5,4,8,3
Ladbrokes Q1 Lakeside,2026-05-28,9,2,6,7,3
Ladbrokes Q1 Lakeside,2026-05-28,10,6,7,3,4
Sandown,2026-05-28,1,2,6,1,8
Sandown,2026-05-28,2,2,5,6,4
Sandown,2026-05-28,3,2,6,8,3
Sandown,2026-05-28,4,8,5,2,4
Sandown,2026-05-28,5,1,2,4,6
Sandown,2026-05-28,6,8,6,2,4
Sandown,2026-05-28,7,1,3,2,4
Sandown,2026-05-28,8,6,1,3,2
Sandown,2026-05-28,9,3,2,4,6
Sandown,2026-05-28,10,5,1,3,2
Sandown,2026-05-28,11,8,2,3,6
Sandown,2026-05-28,12,1,4,3,6
Angle Park,2026-05-28,1,8,3,9,4
Angle Park,2026-05-28,2,5,7,1,8
Angle Park,2026-05-28,3,1,5,7,8
Angle Park,2026-05-28,4,3,4,8,1
Angle Park,2026-05-28,5,3,4,5,1
Angle Park,2026-05-28,6,2,6,1,4
Angle Park,2026-05-28,7,1,4,8,7
Angle Park,2026-05-28,8,5,1,6,8
Angle Park,2026-05-28,9,7,5,1,3
Angle Park,2026-05-28,10,2,8,1,6
Angle Park,2026-05-28,11,8,7,1,5
Angle Park,2026-05-28,12,5,4,1,8
Hobart,2026-05-28,1,ABD,,,
Hobart,2026-05-28,2,ABD,,,
Hobart,2026-05-28,3,ABD,,,
Hobart,2026-05-28,4,ABD,,,
Hobart,2026-05-28,5,ABD,,,
Hobart,2026-05-28,6,ABD,,,
Hobart,2026-05-28,7,ABD,,,
Hobart,2026-05-28,8,ABD,,,
Hobart,2026-05-28,9,ABD,,,
Hobart,2026-05-28,10,ABD,,,
Mandurah,2026-05-28,1,5,4,7,2
Mandurah,2026-05-28,2,8,5,1,2
Mandurah,2026-05-28,3,2,8,4,5
Mandurah,2026-05-28,4,2,5,4,3
Mandurah,2026-05-28,5,6,7,10,2
Mandurah,2026-05-28,6,1,2,8,5
Mandurah,2026-05-28,7,1,2,7,6
Mandurah,2026-05-28,8,5,4,8,7
Mandurah,2026-05-28,9,6,8,5,3
Mandurah,2026-05-28,10,3,1,2,7
Mandurah,2026-05-28,11,1,2,7,4
Mandurah,2026-05-28,12,8,2,1,5
